Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control,Gas_Type_Encoded,Year,Month,Day,Weekday,Emission_Severity
629,Transportation,N2O,160.0,40.5639006758422,-89.35724321038404,2024-04-24,New Kristinview,Medium,24.126699440035413,Yes,2,2024,4,24,2,Low
630,Residential,CH4,11.0,40.6107264876015,-81.7212489288031,2024-05-07,Hoffmanmouth,Low,22.56444017463188,No,0,2024,5,7,1,Low
631,Transportation,CH4,385.0,38.70400370743703,-99.62082305318908,2024-08-22,Jordanborough,Low,20.100711348322832,No,0,2024,8,22,3,High
632,Residential,N2O,31.0,36.82482311150712,-114.7842559948494,2023-11-16,New Brianchester,High,22.747902644218,No,2,2023,11,16,3,Low
633,Industrial,CO2,380.0,40.39826691556627,-105.95867906345586,2024-07-02,South Keithhaven,Medium,21.09399925460334,No,1,2024,7,2,1,High
634,Residential,CH4,322.0,38.43749619830694,-74.87975961934006,2024-05-10,Jonesside,Low,26.598208426933947,Yes,0,2024,5,10,4,High
635,Residential,CH4,494.0,40.60745846840013,-91.76462268976113,2023-12-08,Rebeccatown,Medium,23.19074972320726,No,0,2023,12,8,4,High
636,Transportation,N2O,337.0,39.05167034066417,-86.7715682687551,2023-11-24,Johnathanton,Medium,27.671793284036617,No,2,2023,11,24,4,High
637,Transportation,CO2,16.0,40.27524378570238,-117.67625549648176,2024-07-06,Fieldstown,Low,22.06916187346117,Yes,1,2024,7,6,5,Low
638,Transportation,CH4,215.0,38.78850394574208,-95.19894778396907,2024-07-01,Karenshire,Medium,29.002348574321097,Yes,0,2024,7,1,0,Low
639,Residential,N2O,449.0,37.31312854572533,-116.34873906860066,2024-03-31,Robertmouth,Low,25.229815151058325,No,2,2024,3,31,6,High
640,Industrial,CH4,384.0,41.6635668794091,-92.95387066797628,2023-10-07,Sandraville,Medium,21.145061964689813,No,0,2023,10,7,5,High
641,Transportation,N2O,460.0,38.32891059903076,-77.48608261601268,2024-01-31,Kristenside,Low,24.00845235653479,No,2,2024,1,31,2,High
642,Transportation,CO2,123.0,38.840716148324304,-75.38955825798206,2024-01-18,Amberside,High,22.067605240697617,No,1,2024,1,18,3,Low
643,Residential,CO2,281.0,35.76390111531799,-94.21568228288734,2024-07-13,Anthonyview,Low,21.996854261681797,No,1,2024,7,13,5,High
644,Transportation,CO2,92.0,39.00520631541821,-97.8389885689025,2024-04-14,Ritterton,Low,25.06369737652209,No,1,2024,4,14,6,Low
645,Industrial,CO2,188.0,38.57286119586355,-76.41924785306627,2024-06-12,West Christopherstad,Low,26.71892015636373,Yes,1,2024,6,12,2,Low
646,Industrial,CH4,219.0,35.4787071835762,-88.36116739214542,2024-05-04,Port Jacquelinetown,Medium,29.11618205503428,Yes,0,2024,5,4,5,Low
647,Transportation,CH4,473.0,34.47669677882515,-115.14443170030998,2023-10-12,Palmerbury,High,25.021620107636533,No,0,2023,10,12,3,High
648,Transportation,CO2,337.0,38.834874557718166,-97.50807458263012,2024-04-07,New Alexandra,Medium,29.6583877505833,No,1,2024,4,7,6,High
649,Residential,CO2,133.0,40.10953815480256,-107.42921918757062,2024-07-09,Kathrynberg,Medium,29.416348520733685,No,1,2024,7,9,1,Low
650,Industrial,CO2,490.0,38.18721096737607,-97.328609856258,2023-09-28,Steeletown,Low,28.650625299843604,Yes,1,2023,9,28,3,High
651,Industrial,CH4,122.0,35.81418100255716,-97.95951483172009,2024-04-24,Thomasborough,Medium,24.999772649624184,No,0,2024,4,24,2,Low
652,Transportation,CO2,21.0,39.33217581354428,-92.38562867615136,2024-05-02,North Deborahchester,Low,21.40903943687984,Yes,1,2024,5,2,3,Low
653,Residential,CO2,135.0,34.64084581287682,-102.30209842463294,2024-03-03,East David,High,22.17904469815385,Yes,1,2024,3,3,6,Low
654,Industrial,CO2,62.0,37.53466963841564,-110.77210022393916,2024-03-24,Hartmouth,Medium,26.476700027119755,No,1,2024,3,24,6,Low
655,Industrial,N2O,340.0,35.30693406718736,-95.83634487804191,2024-03-31,South Dianeland,Medium,24.21754980284196,Yes,2,2024,3,31,6,High
656,Residential,CO2,398.0,35.47567240847907,-81.47107308878647,2024-06-05,Foxside,Medium,21.468016317539963,No,1,2024,6,5,2,High
657,Residential,N2O,292.0,35.61835159326563,-88.7834619650255,2024-05-29,North Kenneth,Low,24.789939336393104,Yes,2,2024,5,29,2,High
658,Industrial,N2O,149.0,37.09365645635182,-103.1118138992905,2024-09-02,Stephenport,Low,20.17430545502046,No,2,2024,9,2,0,Low
659,Industrial,CO2,410.0,34.40920164496318,-76.83698699861029,2023-11-24,East Donald,Medium,27.33895370899593,No,1,2023,11,24,4,High
660,Residential,N2O,399.0,37.18234752743278,-77.86286686503598,2024-08-11,Port Tiffanyborough,Medium,20.73581294489691,Yes,2,2024,8,11,6,High
661,Industrial,CO2,106.0,38.09365957691761,-108.78867042709965,2024-09-04,Jenniferport,High,26.29113619912119,Yes,1,2024,9,4,2,Low
662,Transportation,CH4,14.0,37.8663542797306,-116.26562625470405,2023-10-26,Jenniferberg,High,27.930103076256,Yes,0,2023,10,26,3,Low
663,Transportation,CH4,66.0,37.06227280322432,-85.38241683256646,2023-12-08,West Jonathanburgh,High,21.32643874453965,No,0,2023,12,8,4,Low
664,Residential,CH4,421.0,40.71317286456602,-81.58514850063725,2024-08-31,West Alexanderborough,High,25.186386906660125,Yes,0,2024,8,31,5,High
665,Residential,CH4,343.0,35.16261353936403,-75.41395909814037,2024-04-17,North Jenniferville,High,27.790675143594697,Yes,0,2024,4,17,2,High
666,Residential,N2O,78.0,38.04557395025099,-78.84719866011433,2024-09-02,South Kristinville,Low,22.60633454757001,No,2,2024,9,2,0,Low
667,Transportation,CO2,127.0,34.496331335652435,-91.57647019891776,2024-03-27,Michaelton,High,21.629165930016192,No,1,2024,3,27,2,Low
668,Industrial,CO2,385.0,34.56924543102328,-94.67769707465524,2024-01-19,Adrianastad,High,23.36819110967457,Yes,1,2024,1,19,4,High
669,Transportation,CO2,68.0,38.59092679741677,-116.7749937444462,2024-02-06,East Michael,Medium,25.54699176583316,Yes,1,2024,2,6,1,Low
670,Industrial,CH4,42.0,38.528147399102565,-107.14711633882978,2024-03-22,Ballardport,Low,25.7527959485475,Yes,0,2024,3,22,4,Low
671,Transportation,CH4,327.0,41.024268102755656,-97.77695092375124,2024-07-24,Michelleland,High,21.30876333457687,No,0,2024,7,24,2,High
672,Industrial,CO2,59.0,38.46298940528059,-90.345828396323,2024-04-01,New Christinaburgh,High,24.57568847673972,No,1,2024,4,1,0,Low
673,Transportation,CH4,377.0,41.6783281632388,-93.48091933398992,2024-01-03,Hensleymouth,High,22.68282195539488,Yes,0,2024,1,3,2,High
674,Residential,CO2,498.0,34.38955878719944,-85.32401645400562,2023-10-09,Lake Robertstad,Medium,28.42024218064951,No,1,2023,10,9,0,High
675,Transportation,CO2,28.0,34.78406147824593,-105.6902550409702,2024-08-25,Nicholasberg,Medium,23.135751320640303,Yes,1,2024,8,25,6,Low
676,Industrial,CO2,223.0,34.35252689256305,-93.14208526329118,2024-08-03,Meyerton,Medium,28.3870452453386,Yes,1,2024,8,3,5,Low
677,Transportation,CO2,206.0,35.482214802668324,-114.12174129080516,2023-11-08,Lake Tammyfort,High,24.285646126017923,No,1,2023,11,8,2,Low
678,Transportation,CO2,388.0,38.330160887533424,-99.79871696233889,2024-03-28,Skinnermouth,Medium,27.265857658264533,Yes,1,2024,3,28,3,High
679,Transportation,CO2,459.0,39.16457745141943,-84.99292334999755,2024-03-30,Tammyville,High,25.10060228544144,Yes,1,2024,3,30,5,High
680,Residential,CO2,487.0,34.36468126358935,-87.49036244912206,2024-01-12,North Brianbury,Low,26.219626241309765,No,1,2024,1,12,4,High
681,Transportation,CH4,56.0,41.56776711876479,-74.41171956442412,2024-04-27,Heatherland,High,23.95356510861383,Yes,0,2024,4,27,5,Low
682,Residential,CO2,176.0,40.737323013203046,-105.77279045653871,2024-05-17,Carlosberg,Medium,27.682067678074908,Yes,1,2024,5,17,4,Low
683,Residential,CO2,461.0,36.37289985725675,-96.07967083634492,2024-09-10,New Eileenmouth,Low,24.25189383573658,No,1,2024,9,10,1,High
684,Transportation,CH4,298.0,34.61750024181174,-103.50066179394416,2024-02-14,Martineztown,High,24.57461646585822,Yes,0,2024,2,14,2,High
685,Transportation,CH4,150.0,35.35909658575246,-98.61346298139632,2024-08-26,Sheenaberg,Low,25.17678668230957,Yes,0,2024,8,26,0,Low
686,Transportation,CH4,93.0,35.01555531003978,-80.29419428574693,2023-12-23,Amandaborough,Low,28.318241183859836,No,0,2023,12,23,5,Low
687,Industrial,CO2,191.0,34.986270234391576,-87.89480069170659,2024-04-03,North Ricardo,Low,26.593789286014648,No,1,2024,4,3,2,Low
688,Transportation,N2O,400.0,38.148493509325874,-79.1725875807064,2024-08-12,Donnaton,High,23.4916038656575,No,2,2024,8,12,0,High
689,Residential,N2O,88.0,35.966779539947204,-109.045511233397,2024-01-07,Josefurt,Medium,26.703196339815428,Yes,2,2024,1,7,6,Low
690,Transportation,CH4,224.0,36.86511773223316,-79.57211081497672,2024-01-07,West Zachary,High,26.42426573008577,No,0,2024,1,7,6,Low
691,Industrial,N2O,23.0,41.91604266707458,-115.37045993615108,2024-02-07,North Ashleyton,Medium,29.310192758797044,Yes,2,2024,2,7,2,Low
692,Transportation,CH4,224.0,39.47451399140276,-78.9016316607653,2024-01-31,West Jennifer,High,28.4141643602535,No,0,2024,1,31,2,Low
693,Industrial,CO2,412.0,41.59184533637601,-103.52075370372798,2024-02-07,Jasonside,High,26.47446923751248,Yes,1,2024,2,7,2,High
694,Industrial,N2O,137.0,35.14045244026492,-104.15814412978108,2024-04-17,Gonzalezchester,High,23.41507110684044,Yes,2,2024,4,17,2,Low
695,Transportation,CO2,319.0,37.05711579866056,-95.46810262525878,2023-10-11,East Dianafurt,Medium,27.795764488612697,No,1,2023,10,11,2,High
696,Residential,N2O,486.0,38.43785442625884,-76.6096317401778,2024-05-16,East Jeffrey,High,25.75208293062801,Yes,2,2024,5,16,3,High
697,Industrial,CO2,257.0,34.6140644951099,-115.89761995401815,2024-01-30,South Paulborough,Low,29.852699881009016,Yes,1,2024,1,30,1,High
698,Transportation,N2O,413.0,34.03349954902366,-102.5018370968872,2024-01-20,South David,High,22.47506128569804,No,2,2024,1,20,5,High
699,Transportation,CO2,38.0,39.36347467037534,-80.31083249793323,2024-06-22,Port Emilyside,Low,20.79655840930887,Yes,1,2024,6,22,5,Low
700,Residential,CO2,289.0,39.13455613441148,-100.57360299283948,2024-08-31,South Katelynport,Medium,20.69891811887948,Yes,1,2024,8,31,5,High
701,Industrial,N2O,347.0,37.28631047999689,-109.23709650572906,2024-01-08,Lake Crystalfort,Medium,26.40030388351681,Yes,2,2024,1,8,0,High
702,Industrial,CO2,328.0,37.91715260825626,-99.30905602141787,2024-08-03,Julialand,High,29.39260228911524,No,1,2024,8,3,5,High
703,Transportation,CO2,211.0,37.32354400473672,-101.03568993436656,2023-11-29,East Kellyside,High,20.01931914291505,No,1,2023,11,29,2,Low
704,Transportation,CO2,370.0,34.19204035875911,-77.72168713546505,2024-09-17,Lisamouth,High,27.257710469577773,No,1,2024,9,17,1,High
705,Residential,N2O,66.0,36.6829728497397,-84.47488746730373,2024-03-21,Micheletown,Low,26.570651825329456,No,2,2024,3,21,3,Low
706,Residential,N2O,401.0,35.41665804317832,-95.77491554726372,2024-05-08,North Bob,Medium,27.32304192219466,No,2,2024,5,8,2,High
707,Industrial,CO2,227.0,34.78739351281095,-74.51169506425087,2024-07-12,Sethborough,Low,23.554054067623355,No,1,2024,7,12,4,Low
708,Industrial,CO2,71.0,41.6537634711148,-97.52778862385938,2024-05-10,Port Joshuaborough,Low,28.20496444657855,No,1,2024,5,10,4,Low
709,Transportation,N2O,166.0,38.794877800337325,-115.43753544390788,2024-04-06,New Brenda,High,20.44706931418862,No,2,2024,4,6,5,Low
710,Industrial,N2O,211.0,39.829250273892825,-106.45992984014066,2024-07-17,East Sarah,High,27.554311006220274,Yes,2,2024,7,17,2,Low
711,Residential,CO2,26.0,36.52290994612894,-98.81289887035024,2024-09-11,North Susanburgh,Low,22.67071941349088,Yes,1,2024,9,11,2,Low
712,Residential,CO2,331.0,37.14517703595212,-111.09628453757072,2024-01-20,West Ashley,Low,24.768377748580715,Yes,1,2024,1,20,5,High
713,Transportation,CO2,15.0,35.895391951173785,-76.30713444174211,2024-04-09,West Kelly,High,28.226362715572208,Yes,1,2024,4,9,1,Low
714,Residential,CH4,67.0,34.7757253677234,-84.25864849601798,2024-03-12,West Patricia,High,22.71359035191137,No,0,2024,3,12,1,Low
715,Residential,N2O,334.0,35.43225309953267,-106.195363181178,2024-03-02,Carolynstad,Low,21.852075116438936,Yes,2,2024,3,2,5,High
716,Residential,CH4,421.0,40.38011236237189,-92.0046005252117,2023-11-03,South Tylerhaven,High,26.813131853478843,Yes,0,2023,11,3,4,High
717,Residential,N2O,327.0,39.42036644147021,-86.25623708717883,2024-05-05,Kristenburgh,High,25.33394891506805,Yes,2,2024,5,5,6,High
718,Transportation,N2O,178.0,38.37543100788382,-76.58372712810089,2024-02-22,Port William,Low,25.144038687461844,Yes,2,2024,2,22,3,Low
719,Transportation,N2O,462.0,37.80071898293414,-79.20804463628193,2024-03-30,Port Christopher,Low,22.56769515537913,Yes,2,2024,3,30,5,High
720,Industrial,N2O,91.0,41.379474269249,-95.3315420499186,2024-03-16,Port Seanborough,Medium,20.348803058200275,No,2,2024,3,16,5,Low
721,Residential,N2O,483.0,34.58187958222935,-83.91528472910723,2024-05-14,West Destinyland,Low,24.10269138331717,No,2,2024,5,14,1,High
722,Industrial,N2O,477.0,36.24480650590333,-93.26563083158626,2023-10-06,Lake Julie,High,21.06559480467768,Yes,2,2023,10,6,4,High
723,Transportation,N2O,434.0,36.799502828565714,-93.68102883799624,2024-06-18,East Philiptown,Low,29.059891506492026,Yes,2,2024,6,18,1,High
724,Transportation,CH4,442.0,40.2594064977023,-112.95135383311955,2024-04-23,Davidsonmouth,Low,20.412503234717303,Yes,0,2024,4,23,1,High
725,Transportation,CO2,228.0,41.94011696129577,-112.44994304728932,2023-12-26,East Charles,Low,24.316508541843813,Yes,1,2023,12,26,1,Low
726,Transportation,CO2,186.0,35.925364118057225,-94.70052093901188,2023-12-01,Lake Kristen,Medium,20.52245583700828,No,1,2023,12,1,4,Low
727,Transportation,CH4,213.0,40.994458673096645,-106.1700920209237,2023-10-03,Port Colefort,Medium,20.955438745647665,Yes,0,2023,10,3,1,Low
728,Transportation,CH4,80.0,40.64498208345433,-117.07437629173938,2024-06-12,New Matthewshire,High,26.58866666922022,No,0,2024,6,12,2,Low
729,Transportation,CH4,396.0,35.79725918113413,-86.19507502839066,2024-08-26,New Amanda,Medium,26.471112609740945,Yes,0,2024,8,26,0,High
730,Residential,CH4,275.0,37.19466064159378,-116.57058974563274,2023-10-23,Jonesburgh,Low,20.3305219487944,No,0,2023,10,23,0,High
731,Industrial,N2O,107.0,37.27738295434016,-91.8078189914216,2024-03-08,North Manuelville,Medium,20.0113147512087,No,2,2024,3,8,4,Low
732,Transportation,CO2,354.0,41.825765348212464,-94.27547305839816,2023-09-30,Jamieport,Low,20.78818077242784,No,1,2023,9,30,5,High
733,Residential,N2O,300.0,35.44713521103119,-75.3721536145766,2023-09-29,Jacksonville,Medium,27.62998897711942,Yes,2,2023,9,29,4,High
734,Residential,CO2,217.0,40.39326376883825,-96.69462186870376,2024-03-07,Lake Chelsea,Medium,25.84576472751507,Yes,1,2024,3,7,3,Low
735,Industrial,CO2,11.0,36.67354171338488,-115.20153679937692,2023-11-14,Lake Loganville,Medium,20.38118245188492,No,1,2023,11,14,1,Low
736,Transportation,CH4,133.0,39.84696276620928,-93.72572941651568,2024-07-12,South Rebekah,Low,24.880970158728275,Yes,0,2024,7,12,4,Low
737,Industrial,N2O,289.0,37.360088034365305,-80.99176849289154,2023-11-25,New Robertland,Medium,27.12029357054451,Yes,2,2023,11,25,5,High
738,Transportation,CH4,83.0,38.62687810493232,-74.13863149161665,2024-03-18,New Jenniferside,Low,28.689513946008063,No,0,2024,3,18,0,Low
739,Residential,N2O,175.0,40.66089418660905,-99.0649003576808,2024-06-04,West Kenneth,Low,29.340364906590104,Yes,2,2024,6,4,1,Low
740,Residential,CO2,31.0,40.43332451987107,-103.90685533014332,2024-04-16,Longburgh,High,23.274405629540663,No,1,2024,4,16,1,Low
741,Residential,CH4,163.0,40.9313854683176,-78.10725493411205,2024-05-08,Francostad,Medium,21.358324284132657,Yes,0,2024,5,8,2,Low
742,Residential,CH4,436.0,34.47693860275727,-109.58534632065066,2024-03-29,Judyville,High,22.369259207314474,Yes,0,2024,3,29,4,High
743,Industrial,CO2,448.0,39.53640442431796,-90.92112773855123,2024-05-26,New Jennifer,High,27.76171492040224,No,1,2024,5,26,6,High
744,Transportation,CO2,304.0,35.1198990137741,-100.1485653360383,2024-05-23,South Jennifer,Low,29.714842150423102,No,1,2024,5,23,3,High
745,Transportation,CO2,228.0,37.326548544147286,-116.19237594195556,2024-07-18,Paulside,Medium,24.663936173603805,No,1,2024,7,18,3,Low
746,Industrial,CH4,166.0,38.388707320437504,-102.7193071305493,2024-05-25,New Johnmouth,Low,23.053532135477894,No,0,2024,5,25,5,Low
747,Transportation,N2O,239.0,37.221915877974645,-106.32994500988232,2023-09-23,East Nicoleport,Low,24.291905819600345,Yes,2,2023,9,23,5,Low
748,Residential,CH4,29.0,38.15689340642406,-87.81198922648657,2024-01-07,Smithstad,Medium,23.048131446451325,Yes,0,2024,1,7,6,Low
749,Transportation,N2O,484.0,41.97221047038895,-76.2532181015556,2023-12-31,Howellfort,Low,22.564875232071543,Yes,2,2023,12,31,6,High
750,Residential,CH4,50.0,35.08173850970284,-106.20592375533994,2024-03-07,Lake Terriport,Medium,25.9375075240718,No,0,2024,3,7,3,Low
751,Industrial,CH4,447.0,39.403648362691406,-82.29549867732601,2024-02-19,Lyonsland,Medium,20.15735980373545,Yes,0,2024,2,19,0,High
752,Transportation,CO2,157.0,37.16800773108492,-115.56416805470998,2024-04-30,Weststad,Low,22.59552248664988,Yes,1,2024,4,30,1,Low
753,Industrial,N2O,117.0,35.06407839125863,-94.32267555824822,2024-06-16,Port Sheila,Low,26.61382077844989,Yes,2,2024,6,16,6,Low
754,Transportation,CH4,412.0,35.26989410699448,-114.89579719676463,2024-04-12,Port Steve,High,20.32062696306805,No,0,2024,4,12,4,High
755,Residential,CH4,93.0,41.59418484996493,-76.90254839025187,2023-09-26,North George,Low,20.83201816508935,No,0,2023,9,26,1,Low
756,Industrial,CO2,492.0,41.0368119736941,-84.28054365547483,2024-04-05,Jenniferside,Medium,22.933961447857847,Yes,1,2024,4,5,4,High
757,Transportation,CO2,376.0,41.256335683320174,-89.05020390699794,2023-09-29,Hansenland,High,28.77804798608985,Yes,1,2023,9,29,4,High
758,Residential,N2O,331.0,41.93226220661909,-81.74855920851476,2023-10-13,Ryanton,Medium,27.64886160165296,No,2,2023,10,13,4,High
759,Industrial,CH4,423.0,35.66652312006814,-89.50912899491283,2024-03-19,South Karen,High,20.22156629416244,No,0,2024,3,19,1,High
760,Industrial,N2O,318.0,36.84351469891249,-75.3664465243312,2024-04-19,East Jon,Low,25.01712816688492,No,2,2024,4,19,4,High
761,Transportation,CH4,299.0,39.353752239398936,-86.58585029395005,2024-04-01,North Bryan,Low,22.746874939874168,No,0,2024,4,1,0,High
762,Transportation,N2O,415.0,37.87042031888518,-77.31502117838114,2024-03-11,East Karenberg,Low,26.48645659062063,Yes,2,2024,3,11,0,High
763,Transportation,CO2,332.0,37.34711626702667,-95.24619675153193,2023-10-09,Chadborough,Medium,27.21553882593461,No,1,2023,10,9,0,High
764,Residential,CH4,143.0,36.86248999468474,-112.84916582879804,2024-05-09,Fletcherport,High,28.628625771292825,Yes,0,2024,5,9,3,Low
765,Transportation,N2O,216.0,38.750245055547616,-94.76018025738723,2024-06-28,South Mariaville,Medium,24.75416237104014,No,2,2024,6,28,4,Low
766,Industrial,CO2,292.0,38.60474742912066,-112.41759556522388,2024-05-18,Grayberg,High,29.944500885455845,Yes,1,2024,5,18,5,High
767,Industrial,CO2,275.0,35.29166267251392,-91.93028691623816,2024-06-28,West Adam,Low,29.799861072871096,Yes,1,2024,6,28,4,High
768,Transportation,N2O,82.0,37.77391870014751,-96.77030533678284,2023-10-26,West Zacharybury,Medium,28.821667244710333,No,2,2023,10,26,3,Low
769,Transportation,CH4,490.0,38.4277742096788,-90.6066824953576,2024-02-23,East Robert,Low,25.74869495158071,Yes,0,2024,2,23,4,High
770,Industrial,CH4,361.0,38.562295509851126,-117.55793283358742,2023-11-21,West Katrinaburgh,Medium,23.98006437503815,Yes,0,2023,11,21,1,High
771,Residential,CO2,57.0,35.68085754329881,-109.42701836716398,2024-08-08,Jessicatown,Low,23.643863101397848,Yes,1,2024,8,8,3,Low
772,Transportation,CH4,335.0,39.93817113801829,-96.38146099586623,2024-02-04,Murrayville,Medium,20.12124750087745,No,0,2024,2,4,6,High
773,Transportation,CH4,242.0,34.20159275856856,-76.17784329007807,2023-12-21,Robertbury,Medium,22.491744972423664,No,0,2023,12,21,3,Low
