Emission_ID,Source,Gas_Type,Emission_Quantity (kg),Latitude,Longitude,Date,Neighborhood_Name,Emission_Category,Temperature (°C),Emission_Control
642,Transportation,CO2,123,38.840716148324304,-75.38955825798206,2024-01-18,Amberside,High,22.067605240697617,No
643,Residential,CO2,281,35.76390111531799,-94.21568228288734,2024-07-13,Anthonyview,Low,21.996854261681793,No
644,Transportation,CO2,92,39.005206315418214,-97.8389885689025,2024-04-14,Ritterton,Low,25.06369737652209,No
645,Industrial,CO2,188,38.57286119586355,-76.41924785306627,2024-06-12,West Christopherstad,Low,26.718920156363726,Yes
646,Industrial,CH4,219,35.4787071835762,-88.36116739214542,2024-05-04,Port Jacquelinetown,Medium,29.11618205503428,Yes
647,Transportation,CH4,473,34.47669677882515,-115.14443170030998,2023-10-12,Palmerbury,High,25.021620107636533,No
648,Transportation,CO2,337,38.834874557718166,-97.50807458263012,2024-04-07,New Alexandra,Medium,29.6583877505833,No
649,Residential,CO2,133,40.109538154802564,-107.42921918757062,2024-07-09,Kathrynberg,Medium,29.416348520733685,No
650,Industrial,CO2,490,38.18721096737607,-97.32860985625801,2023-09-28,Steeletown,Low,28.650625299843604,Yes
651,Industrial,CH4,122,35.81418100255716,-97.95951483172009,2024-04-24,Thomasborough,Medium,24.999772649624184,No
652,Transportation,CO2,21,39.33217581354428,-92.38562867615136,2024-05-02,North Deborahchester,Low,21.409039436879837,Yes
653,Residential,CO2,135,34.64084581287682,-102.30209842463294,2024-03-03,East David,High,22.17904469815385,Yes
654,Industrial,CO2,62,37.534669638415636,-110.77210022393916,2024-03-24,Hartmouth,Medium,26.476700027119755,No
655,Industrial,N2O,340,35.30693406718736,-95.83634487804193,2024-03-31,South Dianeland,Medium,24.217549802841962,Yes
656,Residential,CO2,398,35.47567240847907,-81.47107308878647,2024-06-05,Foxside,Medium,21.468016317539963,No
657,Residential,N2O,292,35.61835159326563,-88.7834619650255,2024-05-29,North Kenneth,Low,24.789939336393104,Yes
658,Industrial,N2O,149,37.09365645635182,-103.1118138992905,2024-09-02,Stephenport,Low,20.17430545502046,No
659,Industrial,CO2,410,34.40920164496318,-76.83698699861029,2023-11-24,East Donald,Medium,27.33895370899593,No
660,Residential,N2O,399,37.18234752743278,-77.86286686503598,2024-08-11,Port Tiffanyborough,Medium,20.73581294489691,Yes
661,Industrial,CO2,106,38.09365957691761,-108.78867042709965,2024-09-04,Jenniferport,High,26.29113619912119,Yes
662,Transportation,CH4,14,37.8663542797306,-116.26562625470403,2023-10-26,Jenniferberg,High,27.930103076255996,Yes
663,Transportation,CH4,66,37.062272803224324,-85.38241683256646,2023-12-08,West Jonathanburgh,High,21.326438744539654,No
664,Residential,CH4,421,40.71317286456602,-81.58514850063725,2024-08-31,West Alexanderborough,High,25.186386906660125,Yes
665,Residential,CH4,343,35.16261353936403,-75.41395909814037,2024-04-17,North Jenniferville,High,27.790675143594697,Yes
666,Residential,N2O,78,38.04557395025099,-78.84719866011433,2024-09-02,South Kristinville,Low,22.606334547570015,No
667,Transportation,CO2,127,34.496331335652435,-91.57647019891775,2024-03-27,Michaelton,High,21.629165930016192,No
668,Industrial,CO2,385,34.569245431023276,-94.67769707465524,2024-01-19,Adrianastad,High,23.36819110967457,Yes
669,Transportation,CO2,68,38.59092679741677,-116.7749937444462,2024-02-06,East Michael,Medium,25.54699176583316,Yes
670,Industrial,CH4,42,38.528147399102565,-107.14711633882978,2024-03-22,Ballardport,Low,25.7527959485475,Yes
671,Transportation,CH4,327,41.024268102755656,-97.77695092375123,2024-07-24,Michelleland,High,21.30876333457687,No
672,Industrial,CO2,59,38.46298940528059,-90.34582839632301,2024-04-01,New Christinaburgh,High,24.575688476739717,No
673,Transportation,CH4,377,41.6783281632388,-93.48091933398993,2024-01-03,Hensleymouth,High,22.68282195539488,Yes
674,Residential,CO2,498,34.38955878719944,-85.32401645400562,2023-10-09,Lake Robertstad,Medium,28.42024218064951,No
675,Transportation,CO2,28,34.78406147824593,-105.6902550409702,2024-08-25,Nicholasberg,Medium,23.135751320640306,Yes
676,Industrial,CO2,223,34.35252689256305,-93.14208526329118,2024-08-03,Meyerton,Medium,28.387045245338598,Yes
677,Transportation,CO2,206,35.482214802668324,-114.12174129080515,2023-11-08,Lake Tammyfort,High,24.285646126017923,No
678,Transportation,CO2,388,38.330160887533424,-99.79871696233889,2024-03-28,Skinnermouth,Medium,27.265857658264533,Yes
679,Transportation,CO2,459,39.164577451419426,-84.99292334999755,2024-03-30,Tammyville,High,25.100602285441436,Yes
680,Residential,CO2,487,34.36468126358935,-87.49036244912206,2024-01-12,North Brianbury,Low,26.219626241309765,No
681,Transportation,CH4,56,41.56776711876479,-74.41171956442412,2024-04-27,Heatherland,High,23.95356510861383,Yes
682,Residential,CO2,176,40.737323013203046,-105.77279045653873,2024-05-17,Carlosberg,Medium,27.682067678074908,Yes
683,Residential,CO2,461,36.37289985725675,-96.07967083634492,2024-09-10,New Eileenmouth,Low,24.25189383573658,No
684,Transportation,CH4,298,34.61750024181174,-103.50066179394415,2024-02-14,Martineztown,High,24.57461646585822,Yes
685,Transportation,CH4,150,35.35909658575246,-98.61346298139631,2024-08-26,Sheenaberg,Low,25.176786682309572,Yes
686,Transportation,CH4,93,35.01555531003978,-80.29419428574693,2023-12-23,Amandaborough,Low,28.318241183859833,No
687,Industrial,CO2,191,34.986270234391576,-87.89480069170659,2024-04-03,North Ricardo,Low,26.593789286014648,No
688,Transportation,N2O,400,38.148493509325874,-79.1725875807064,2024-08-12,Donnaton,High,23.4916038656575,No
689,Residential,N2O,88,35.966779539947204,-109.045511233397,2024-01-07,Josefurt,Medium,26.703196339815428,Yes
690,Transportation,CH4,224,36.86511773223316,-79.57211081497672,2024-01-07,West Zachary,High,26.42426573008577,No
691,Industrial,N2O,23,41.91604266707458,-115.37045993615108,2024-02-07,North Ashleyton,Medium,29.310192758797044,Yes
692,Transportation,CH4,224,39.47451399140276,-78.9016316607653,2024-01-31,West Jennifer,High,28.4141643602535,No
693,Industrial,CO2,412,41.59184533637601,-103.52075370372798,2024-02-07,Jasonside,High,26.47446923751248,Yes
694,Industrial,N2O,137,35.14045244026492,-104.15814412978108,2024-04-17,Gonzalezchester,High,23.415071106840436,Yes
695,Transportation,CO2,319,37.057115798660554,-95.46810262525878,2023-10-11,East Dianafurt,Medium,27.795764488612697,No
696,Residential,N2O,486,38.43785442625884,-76.6096317401778,2024-05-16,East Jeffrey,High,25.75208293062801,Yes
697,Industrial,CO2,257,34.6140644951099,-115.89761995401817,2024-01-30,South Paulborough,Low,29.852699881009016,Yes
698,Transportation,N2O,413,34.03349954902366,-102.50183709688721,2024-01-20,South David,High,22.47506128569804,No
699,Transportation,CO2,38,39.36347467037534,-80.31083249793323,2024-06-22,Port Emilyside,Low,20.79655840930887,Yes
700,Residential,CO2,289,39.13455613441148,-100.57360299283947,2024-08-31,South Katelynport,Medium,20.698918118879476,Yes
701,Industrial,N2O,347,37.28631047999689,-109.23709650572906,2024-01-08,Lake Crystalfort,Medium,26.400303883516806,Yes
702,Industrial,CO2,328,37.91715260825626,-99.30905602141789,2024-08-03,Julialand,High,29.39260228911524,No
703,Transportation,CO2,211,37.32354400473672,-101.03568993436656,2023-11-29,East Kellyside,High,20.01931914291505,No
704,Transportation,CO2,370,34.19204035875911,-77.72168713546505,2024-09-17,Lisamouth,High,27.257710469577773,No
705,Residential,N2O,66,36.6829728497397,-84.47488746730373,2024-03-21,Micheletown,Low,26.570651825329456,No
706,Residential,N2O,401,35.416658043178316,-95.77491554726372,2024-05-08,North Bob,Medium,27.32304192219466,No
707,Industrial,CO2,227,34.78739351281095,-74.51169506425087,2024-07-12,Sethborough,Low,23.554054067623355,No
708,Industrial,CO2,71,41.6537634711148,-97.52778862385938,2024-05-10,Port Joshuaborough,Low,28.20496444657855,No
709,Transportation,N2O,166,38.794877800337325,-115.43753544390789,2024-04-06,New Brenda,High,20.44706931418862,No
710,Industrial,N2O,211,39.829250273892825,-106.45992984014066,2024-07-17,East Sarah,High,27.554311006220274,Yes
711,Residential,CO2,26,36.52290994612894,-98.81289887035024,2024-09-11,North Susanburgh,Low,22.67071941349088,Yes
712,Residential,CO2,331,37.14517703595212,-111.09628453757071,2024-01-20,West Ashley,Low,24.768377748580715,Yes
713,Transportation,CO2,15,35.895391951173785,-76.30713444174211,2024-04-09,West Kelly,High,28.226362715572208,Yes
714,Residential,CH4,67,34.775725367723396,-84.25864849601798,2024-03-12,West Patricia,High,22.71359035191137,No
715,Residential,N2O,334,35.43225309953267,-106.19536318117801,2024-03-02,Carolynstad,Low,21.852075116438936,Yes
716,Residential,CH4,421,40.38011236237189,-92.0046005252117,2023-11-03,South Tylerhaven,High,26.813131853478843,Yes
717,Residential,N2O,327,39.42036644147021,-86.25623708717883,2024-05-05,Kristenburgh,High,25.333948915068046,Yes
718,Transportation,N2O,178,38.37543100788382,-76.58372712810089,2024-02-22,Port William,Low,25.144038687461844,Yes
719,Transportation,N2O,462,37.80071898293414,-79.20804463628193,2024-03-30,Port Christopher,Low,22.56769515537913,Yes
720,Industrial,N2O,91,41.379474269248995,-95.3315420499186,2024-03-16,Port Seanborough,Medium,20.348803058200275,No
721,Residential,N2O,483,34.58187958222935,-83.91528472910723,2024-05-14,West Destinyland,Low,24.10269138331717,No
722,Industrial,N2O,477,36.24480650590333,-93.26563083158626,2023-10-06,Lake Julie,High,21.06559480467768,Yes
723,Transportation,N2O,434,36.799502828565714,-93.68102883799624,2024-06-18,East Philiptown,Low,29.059891506492022,Yes
724,Transportation,CH4,442,40.2594064977023,-112.95135383311955,2024-04-23,Davidsonmouth,Low,20.412503234717306,Yes
725,Transportation,CO2,228,41.94011696129577,-112.44994304728931,2023-12-26,East Charles,Low,24.316508541843813,Yes
726,Transportation,CO2,186,35.925364118057225,-94.70052093901188,2023-12-01,Lake Kristen,Medium,20.52245583700828,No
727,Transportation,CH4,213,40.994458673096645,-106.1700920209237,2023-10-03,Port Colefort,Medium,20.955438745647662,Yes
728,Transportation,CH4,80,40.64498208345433,-117.07437629173938,2024-06-12,New Matthewshire,High,26.58866666922022,No
729,Transportation,CH4,396,35.79725918113413,-86.19507502839066,2024-08-26,New Amanda,Medium,26.471112609740945,Yes
730,Residential,CH4,275,37.19466064159378,-116.57058974563274,2023-10-23,Jonesburgh,Low,20.3305219487944,No
731,Industrial,N2O,107,37.277382954340155,-91.8078189914216,2024-03-08,North Manuelville,Medium,20.0113147512087,No
732,Transportation,CO2,354,41.825765348212464,-94.27547305839816,2023-09-30,Jamieport,Low,20.78818077242784,No
733,Residential,N2O,300,35.44713521103119,-75.3721536145766,2023-09-29,Jacksonville,Medium,27.62998897711942,Yes
734,Residential,CO2,217,40.39326376883825,-96.69462186870376,2024-03-07,Lake Chelsea,Medium,25.84576472751507,Yes
735,Industrial,CO2,11,36.67354171338488,-115.20153679937691,2023-11-14,Lake Loganville,Medium,20.381182451884918,No
736,Transportation,CH4,133,39.84696276620928,-93.72572941651569,2024-07-12,South Rebekah,Low,24.880970158728275,Yes
737,Industrial,N2O,289,37.360088034365305,-80.99176849289154,2023-11-25,New Robertland,Medium,27.12029357054451,Yes
738,Transportation,CH4,83,38.62687810493232,-74.13863149161665,2024-03-18,New Jenniferside,Low,28.689513946008063,No
739,Residential,N2O,175,40.66089418660905,-99.06490035768081,2024-06-04,West Kenneth,Low,29.340364906590104,Yes
740,Residential,CO2,31,40.43332451987107,-103.90685533014333,2024-04-16,Longburgh,High,23.274405629540666,No
741,Residential,CH4,163,40.9313854683176,-78.10725493411205,2024-05-08,Francostad,Medium,21.358324284132657,Yes
742,Residential,CH4,436,34.47693860275727,-109.58534632065066,2024-03-29,Judyville,High,22.369259207314474,Yes
743,Industrial,CO2,448,39.53640442431796,-90.92112773855123,2024-05-26,New Jennifer,High,27.761714920402238,No
744,Transportation,CO2,304,35.1198990137741,-100.1485653360383,2024-05-23,South Jennifer,Low,29.714842150423106,No
745,Transportation,CO2,228,37.326548544147286,-116.19237594195556,2024-07-18,Paulside,Medium,24.663936173603805,No
746,Industrial,CH4,166,38.388707320437504,-102.7193071305493,2024-05-25,New Johnmouth,Low,23.053532135477898,No
747,Transportation,N2O,239,37.221915877974645,-106.32994500988232,2023-09-23,East Nicoleport,Low,24.291905819600345,Yes
748,Residential,CH4,29,38.15689340642406,-87.81198922648657,2024-01-07,Smithstad,Medium,23.048131446451325,Yes
749,Transportation,N2O,484,41.97221047038895,-76.2532181015556,2023-12-31,Howellfort,Low,22.564875232071543,Yes
750,Residential,CH4,50,35.08173850970284,-106.20592375533994,2024-03-07,Lake Terriport,Medium,25.937507524071798,No
751,Industrial,CH4,447,39.403648362691406,-82.29549867732601,2024-02-19,Lyonsland,Medium,20.157359803735446,Yes
752,Transportation,CO2,157,37.16800773108492,-115.56416805470998,2024-04-30,Weststad,Low,22.59552248664988,Yes
753,Industrial,N2O,117,35.06407839125863,-94.32267555824822,2024-06-16,Port Sheila,Low,26.61382077844989,Yes
754,Transportation,CH4,412,35.26989410699448,-114.89579719676463,2024-04-12,Port Steve,High,20.32062696306805,No
755,Residential,CH4,93,41.59418484996493,-76.90254839025187,2023-09-26,North George,Low,20.83201816508935,No
756,Industrial,CO2,492,41.0368119736941,-84.28054365547483,2024-04-05,Jenniferside,Medium,22.933961447857847,Yes
757,Transportation,CO2,376,41.256335683320174,-89.05020390699794,2023-09-29,Hansenland,High,28.77804798608985,Yes
758,Residential,N2O,331,41.93226220661909,-81.74855920851476,2023-10-13,Ryanton,Medium,27.64886160165296,No
759,Industrial,CH4,423,35.66652312006814,-89.50912899491283,2024-03-19,South Karen,High,20.221566294162436,No
760,Industrial,N2O,318,36.84351469891249,-75.3664465243312,2024-04-19,East Jon,Low,25.01712816688492,No
761,Transportation,CH4,299,39.353752239398936,-86.58585029395005,2024-04-01,North Bryan,Low,22.746874939874168,No
762,Transportation,N2O,415,37.87042031888518,-77.31502117838114,2024-03-11,East Karenberg,Low,26.48645659062063,Yes
763,Transportation,CO2,332,37.34711626702667,-95.24619675153193,2023-10-09,Chadborough,Medium,27.215538825934612,No
764,Residential,CH4,143,36.86248999468474,-112.84916582879805,2024-05-09,Fletcherport,High,28.628625771292825,Yes
765,Transportation,N2O,216,38.750245055547616,-94.76018025738725,2024-06-28,South Mariaville,Medium,24.75416237104014,No
766,Industrial,CO2,292,38.60474742912066,-112.41759556522389,2024-05-18,Grayberg,High,29.944500885455845,Yes
767,Industrial,CO2,275,35.29166267251392,-91.93028691623817,2024-06-28,West Adam,Low,29.799861072871096,Yes
768,Transportation,N2O,82,37.77391870014751,-96.77030533678283,2023-10-26,West Zacharybury,Medium,28.821667244710333,No
769,Transportation,CH4,490,38.4277742096788,-90.6066824953576,2024-02-23,East Robert,Low,25.74869495158071,Yes
770,Industrial,CH4,361,38.562295509851126,-117.55793283358742,2023-11-21,West Katrinaburgh,Medium,23.98006437503815,Yes
771,Residential,CO2,57,35.68085754329881,-109.42701836716398,2024-08-08,Jessicatown,Low,23.643863101397848,Yes
772,Transportation,CH4,335,39.93817113801829,-96.38146099586623,2024-02-04,Murrayville,Medium,20.12124750087745,No
773,Transportation,CH4,242,34.20159275856856,-76.17784329007807,2023-12-21,Robertbury,Medium,22.491744972423664,No
774,Industrial,CH4,452,36.8386548443453,-101.12120222437304,2024-02-03,Jacksonport,High,27.188082349491644,No
775,Transportation,CO2,109,40.24170118828507,-99.32763085364007,2024-01-14,North Dylanbury,Low,26.036320998930666,Yes
776,Residential,N2O,68,38.51114336844322,-86.55337208370862,2024-03-27,Lake Hannah,High,29.164221891675336,Yes
777,Industrial,CH4,267,36.089299460086885,-91.43311867941081,2024-07-25,Wrightland,High,20.500222669165577,Yes
778,Transportation,CO2,422,39.55962495474438,-104.84724939567334,2024-02-17,Gonzalezfort,Low,21.552766031773306,Yes
779,Industrial,CO2,461,38.53912755324859,-99.92407859503318,2024-05-30,North Debbie,Medium,27.8924378935213,No
780,Transportation,N2O,74,40.3699488756511,-108.42120885028177,2024-06-22,Jordanfurt,High,23.585076311953337,Yes
781,Transportation,CH4,92,39.88020148951858,-75.49505579827083,2024-01-10,Deniseside,Low,21.18345333717878,Yes
782,Transportation,CH4,163,38.88086337628988,-112.25208721147617,2024-07-12,East Patrick,Medium,29.96450505100089,Yes
783,Residential,N2O,482,37.90542140248651,-101.63918147907754,2024-03-11,West John,High,27.87250302669363,No
784,Residential,N2O,275,35.065457005340186,-116.86308522231951,2024-03-14,New Ericaville,High,24.087410367581228,Yes
785,Industrial,CO2,318,36.09066414308307,-108.24170235492396,2024-07-29,Floresside,High,28.233474769461402,No
786,Transportation,CO2,88,37.35279578333668,-83.65926991127319,2023-09-18,New Patrick,Medium,26.806038701191532,No
787,Transportation,N2O,324,38.79439429605111,-109.1482897792893,2024-02-13,South Meganchester,High,27.899747595698333,Yes
788,Residential,CH4,159,38.10966284172244,-114.47721028872552,2024-06-30,South Sylviachester,Medium,28.1520637756565,Yes
789,Transportation,CO2,444,36.305476207676236,-97.12406008684098,2024-04-22,Shepherdfort,High,20.84728683290318,Yes
790,Residential,CO2,57,34.05171486231768,-117.56135367168119,2024-08-03,Andersonview,Low,26.229728876880955,Yes
791,Transportation,CH4,414,37.969913775206514,-114.27028920524134,2024-04-09,Grayfort,High,20.067855529768277,No
792,Industrial,CO2,388,36.285007908497946,-82.4644617392291,2024-05-29,East Joshua,Low,20.434562463011705,No
